conversation_id,message_count,thread_type,has_branching,has_anomalies,quality_status
conv_AppleSupport_1464650,3,customer_brand_customer,False,False,high
conv_AppleSupport_1464688,2,customer_brand,False,False,high
conv_AppleSupport_1464930,2,customer_brand,False,False,high
conv_AppleSupport_1464932,2,customer_brand,False,False,high
conv_AppleSupport_1464940,2,customer_brand,False,False,high
conv_AppleSupport_1464944,2,customer_brand,False,False,high
conv_AppleSupport_1465011,2,customer_brand,False,False,high
conv_AppleSupport_1465033,2,customer_brand,False,False,high
conv_AppleSupport_1465035,2,customer_brand,False,False,high
conv_AppleSupport_1465049,2,customer_brand,False,False,high
conv_AppleSupport_1465058,2,customer_brand,False,False,high
conv_AppleSupport_1465064,2,customer_brand,False,False,high
conv_AppleSupport_1465070,2,customer_brand,False,False,high
conv_AppleSupport_1465072,2,customer_brand,False,False,high
conv_AppleSupport_1465074,2,customer_brand,False,False,high
conv_AppleSupport_1465088,2,customer_brand,False,False,high
conv_AppleSupport_1465090,2,customer_brand,False,False,high
conv_AppleSupport_1465098,4,multi_turn,False,False,high
conv_AppleSupport_1466089,2,customer_brand,False,False,high
conv_AppleSupport_1466095,2,customer_brand,False,False,high
conv_AppleSupport_1466097,2,customer_brand,False,False,high
conv_AppleSupport_1466101,2,customer_brand,False,False,high
conv_AppleSupport_1466103,4,branched,True,False,high
conv_AppleSupport_1466106,2,customer_brand,False,False,high
conv_AppleSupport_1466108,2,customer_brand,False,False,high
conv_AppleSupport_1466117,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1466122,3,customer_brand_customer,False,False,high
conv_AppleSupport_1466125,3,multi_turn,False,False,high
conv_AppleSupport_1466128,3,multi_turn,False,False,high
conv_AppleSupport_1466132,4,multi_turn,False,False,high
conv_AppleSupport_1466134,2,customer_brand,False,False,high
conv_AppleSupport_1466136,2,customer_brand,False,False,high
conv_AppleSupport_1466142,2,customer_brand,False,False,high
conv_AppleSupport_1466146,5,branched,True,False,high
conv_AppleSupport_1466153,6,multi_turn,False,False,high
conv_AppleSupport_1466155,2,customer_brand,False,False,high
conv_AppleSupport_1466160,5,multi_turn,False,False,high
conv_AppleSupport_1466162,2,customer_brand,False,False,high
conv_AppleSupport_1466164,2,customer_brand,False,False,high
conv_AppleSupport_1466166,2,customer_brand,False,False,high
conv_AppleSupport_1466168,2,customer_brand,False,False,high
conv_AppleSupport_1466871,2,customer_brand,False,False,high
conv_AppleSupport_1466873,2,customer_brand,False,False,high
conv_AppleSupport_1466875,2,customer_brand,False,False,high
conv_AppleSupport_1466877,2,customer_brand,False,True,medium
conv_AppleSupport_1466881,6,multi_turn,False,False,high
conv_AppleSupport_1466888,2,customer_brand,False,False,high
conv_AppleSupport_1466890,2,customer_brand,False,False,high
conv_AppleSupport_1466893,3,customer_brand_customer,False,False,high
conv_AppleSupport_1466895,2,customer_brand,False,False,high
conv_AppleSupport_1466897,2,customer_brand,False,False,high
conv_AppleSupport_1466899,2,customer_brand,False,False,high
conv_AppleSupport_1466901,2,customer_brand,False,False,high
conv_AppleSupport_1466904,5,multi_turn,False,False,high
conv_AppleSupport_1466909,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1466913,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1466916,2,customer_brand,False,False,high
conv_AppleSupport_1466918,2,customer_brand,False,True,medium
conv_AppleSupport_1466921,2,customer_brand,False,False,high
conv_AppleSupport_1466923,2,customer_brand,False,False,high
conv_AppleSupport_1466925,2,customer_brand,False,False,high
conv_AppleSupport_1466927,2,customer_brand,False,False,high
conv_AppleSupport_1467460,8,branched,True,True,medium
conv_AppleSupport_1467474,2,customer_brand,False,False,high
conv_AppleSupport_1467476,2,customer_brand,False,False,high
conv_AppleSupport_1467479,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467482,2,customer_brand,False,False,high
conv_AppleSupport_1467484,2,customer_brand,False,False,high
conv_AppleSupport_1467487,3,multi_turn,False,False,high
conv_AppleSupport_1467492,2,customer_brand,False,True,medium
conv_AppleSupport_1467498,4,incomplete,False,True,low
conv_AppleSupport_1467502,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467509,6,multi_turn,False,False,high
conv_AppleSupport_1467512,3,multi_turn,False,False,high
conv_AppleSupport_1467514,2,customer_brand,False,False,high
conv_AppleSupport_1467516,2,customer_brand,False,False,high
conv_AppleSupport_1467518,2,customer_brand,False,False,high
conv_AppleSupport_1467521,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467526,4,multi_turn,False,False,high
conv_AppleSupport_1467528,2,customer_brand,False,False,high
conv_AppleSupport_1467530,2,customer_brand,False,False,high
conv_AppleSupport_1467532,2,customer_brand,False,False,high
conv_AppleSupport_1467534,2,customer_brand,False,False,high
conv_AppleSupport_1467741,2,customer_brand,False,False,high
conv_AppleSupport_1467745,3,multi_turn,False,True,medium
conv_AppleSupport_1467747,2,customer_brand,False,False,high
conv_AppleSupport_1467749,2,customer_brand,False,False,high
conv_AppleSupport_1467752,3,customer_brand_customer,False,False,high
conv_AppleSupport_1467754,2,customer_brand,False,False,high
conv_AppleSupport_1467758,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467760,2,customer_brand,False,True,medium
conv_AppleSupport_1467763,2,customer_brand,False,False,high
conv_AppleSupport_1467765,2,customer_brand,False,False,high
conv_AppleSupport_1467768,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467771,2,customer_brand,False,False,high
conv_AppleSupport_1467775,9,branched,True,True,medium
conv_AppleSupport_1467780,2,customer_brand,False,False,high
conv_AppleSupport_1467786,6,branched,True,False,high
conv_AppleSupport_1467788,2,customer_brand,False,False,high
conv_AppleSupport_1467790,2,customer_brand,False,False,high
conv_AppleSupport_1467794,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_1467798,3,multi_turn,False,False,high
conv_AppleSupport_1467800,2,customer_brand,False,False,high
conv_AppleSupport_1467802,2,customer_brand,False,False,high
conv_AppleSupport_1467804,2,customer_brand,False,False,high
conv_AppleSupport_1467806,2,customer_brand,False,False,high
conv_AppleSupport_1467812,6,multi_turn,False,False,high
conv_AppleSupport_1467816,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1467818,2,customer_brand,False,False,high
conv_AppleSupport_1467820,2,customer_brand,False,False,high
conv_AppleSupport_1467822,2,customer_brand,False,False,high
conv_AppleSupport_1467824,2,customer_brand,False,False,high
conv_AppleSupport_1468297,14,branched,True,False,high
conv_AppleSupport_1468315,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1468405,6,branched,True,False,high
conv_AppleSupport_1468408,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_1468412,2,customer_brand,False,False,high
conv_AppleSupport_1468416,4,multi_turn,False,False,high
conv_AppleSupport_1468419,3,multi_turn,False,False,high
conv_AppleSupport_1468421,2,customer_brand,False,False,high
conv_AppleSupport_1468425,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1468427,2,customer_brand,False,False,high
conv_AppleSupport_1468429,2,customer_brand,False,False,high
conv_AppleSupport_1468431,2,customer_brand,False,False,high
conv_AppleSupport_1468433,2,customer_brand,False,False,high
conv_AppleSupport_1468435,2,customer_brand,False,False,high
conv_AppleSupport_1468437,2,customer_brand,False,False,high
conv_AppleSupport_1468439,2,customer_brand,False,False,high
conv_AppleSupport_1468441,2,customer_brand,False,False,high
conv_AppleSupport_1468443,2,customer_brand,False,False,high
conv_AppleSupport_1468445,2,customer_brand,False,False,high
conv_AppleSupport_1468447,2,customer_brand,False,False,high
conv_AppleSupport_1468449,2,customer_brand,False,False,high
conv_AppleSupport_1468457,2,customer_brand,False,True,medium
conv_AppleSupport_1468460,2,customer_brand,False,False,high
conv_AppleSupport_1468463,6,multi_turn,False,False,high
conv_AppleSupport_1468468,2,customer_brand,False,False,high
conv_AppleSupport_1468470,2,customer_brand,False,True,medium
conv_AppleSupport_1469187,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1469191,6,branched,True,False,high
conv_AppleSupport_1469193,2,customer_brand,False,False,high
conv_AppleSupport_1469198,5,multi_turn,False,False,high
conv_AppleSupport_1469204,6,multi_turn,False,False,high
conv_AppleSupport_1469206,2,customer_brand,False,False,high
conv_AppleSupport_1469208,2,customer_brand,False,True,medium
conv_AppleSupport_1469307,2,customer_brand,False,False,high
conv_AppleSupport_1469309,2,customer_brand,False,True,medium
conv_AppleSupport_1469314,2,customer_brand,False,False,high
conv_AppleSupport_1469317,3,multi_turn,False,False,high
conv_AppleSupport_1469319,2,customer_brand,False,False,high
conv_AppleSupport_1469321,2,customer_brand,False,False,high
conv_AppleSupport_1469323,2,customer_brand,False,False,high
conv_AppleSupport_1469325,2,customer_brand,False,False,high
conv_AppleSupport_1469328,3,customer_brand_customer,False,False,high
conv_AppleSupport_1469332,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_1469335,2,customer_brand,False,False,high
conv_AppleSupport_1469337,2,customer_brand,False,False,high
conv_AppleSupport_1469343,6,multi_turn,False,False,high
conv_AppleSupport_1469345,2,customer_brand,False,False,high
conv_AppleSupport_1469347,2,customer_brand,False,False,high
conv_AppleSupport_1469349,2,customer_brand,False,False,high
conv_AppleSupport_1469354,2,customer_brand,False,True,medium
conv_AppleSupport_1469357,2,customer_brand,False,False,high
conv_AppleSupport_1469359,2,customer_brand,False,False,high
conv_AppleSupport_1469371,12,branched,True,False,high
conv_AppleSupport_1469374,3,customer_brand_customer,False,False,high
conv_AppleSupport_1469377,6,multi_turn,False,False,high
conv_AppleSupport_1469382,2,customer_brand,False,False,high
conv_AppleSupport_1469450,2,customer_brand,False,False,high
conv_AppleSupport_1469452,2,customer_brand,False,False,high
conv_AppleSupport_1469455,6,multi_turn,False,False,high
conv_AppleSupport_1469466,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1469470,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1469473,4,multi_turn,False,False,high
conv_AppleSupport_1469476,2,customer_brand,False,False,high
conv_AppleSupport_1469478,2,customer_brand,False,False,high
conv_AppleSupport_1469480,2,customer_brand,False,False,high
conv_AppleSupport_1469482,2,customer_brand,False,False,high
conv_AppleSupport_1469485,7,branched,True,False,high
conv_AppleSupport_1469491,2,customer_brand,False,False,high
conv_AppleSupport_1469493,2,customer_brand,False,False,high
conv_AppleSupport_1469495,2,customer_brand,False,False,high
conv_AppleSupport_1469501,2,customer_brand,False,False,high
conv_AppleSupport_1469577,2,customer_brand,False,False,high
conv_AppleSupport_1469773,2,customer_brand,False,False,high
conv_AppleSupport_1469782,2,customer_brand,False,False,high
conv_AppleSupport_1469832,5,branched,True,False,high
conv_AppleSupport_1469854,2,customer_brand,False,False,high
conv_AppleSupport_1470003,3,multi_turn,False,False,high
conv_AppleSupport_1470006,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470009,2,customer_brand,False,False,high
conv_AppleSupport_1470011,2,customer_brand,False,False,high
conv_AppleSupport_1470014,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470017,2,customer_brand,False,False,high
conv_AppleSupport_1470019,2,customer_brand,False,False,high
conv_AppleSupport_1470022,3,multi_turn,False,False,high
conv_AppleSupport_1470025,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470028,2,customer_brand,False,False,high
conv_AppleSupport_1470031,3,multi_turn,False,False,high
conv_AppleSupport_1470034,3,multi_turn,False,False,high
conv_AppleSupport_1470036,2,customer_brand,False,False,high
conv_AppleSupport_1470038,2,customer_brand,False,True,medium
conv_AppleSupport_1470041,2,customer_brand,False,False,high
conv_AppleSupport_1470044,3,customer_brand_customer,False,False,high
conv_AppleSupport_1470047,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470050,2,customer_brand,False,False,high
conv_AppleSupport_1470053,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470056,2,customer_brand,False,False,high
conv_AppleSupport_1470060,4,multi_turn,False,False,high
conv_AppleSupport_1470062,2,customer_brand,False,False,high
conv_AppleSupport_1470065,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470068,3,branched,True,False,high
conv_AppleSupport_1470071,2,customer_brand,False,False,high
conv_AppleSupport_1470074,7,branched,True,False,high
conv_AppleSupport_1470082,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470084,2,customer_brand,False,True,medium
conv_AppleSupport_1470087,2,customer_brand,False,False,high
conv_AppleSupport_1470092,6,branched,True,True,medium
conv_AppleSupport_1470097,3,customer_brand_customer,False,False,high
conv_AppleSupport_1470102,5,multi_turn,False,False,high
conv_AppleSupport_1470104,2,customer_brand,False,False,high
conv_AppleSupport_1470106,2,customer_brand,False,False,high
conv_AppleSupport_1470109,4,customer_brand_customer_brand,False,True,medium
conv_AppleSupport_1470116,5,branched,True,False,high
conv_AppleSupport_1470118,2,customer_brand,False,False,high
conv_AppleSupport_1470122,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470124,2,customer_brand,False,False,high
conv_AppleSupport_1470534,6,branched,True,False,high
conv_AppleSupport_1470613,6,multi_turn,False,False,high
conv_AppleSupport_1470640,2,customer_brand,False,False,high
conv_AppleSupport_1470680,2,customer_brand,False,False,high
conv_AppleSupport_1470690,5,multi_turn,False,False,high
conv_AppleSupport_1470701,2,customer_brand,False,False,high
conv_AppleSupport_1470713,8,multi_turn,False,False,high
conv_AppleSupport_1470716,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470719,2,customer_brand,False,False,high
conv_AppleSupport_1470723,2,customer_brand,False,False,high
conv_AppleSupport_1470725,2,customer_brand,False,False,high
conv_AppleSupport_1470778,5,multi_turn,False,False,high
conv_AppleSupport_1470782,2,customer_brand,False,False,high
conv_AppleSupport_1470786,4,customer_brand_customer_brand,False,False,high
conv_AppleSupport_1470788,2,customer_brand,False,False,high
conv_AppleSupport_1470790,2,customer_brand,False,False,high
conv_AppleSupport_1470793,3,customer_brand_customer,False,False,high
conv_AppleSupport_1470795,2,customer_brand,False,False,high
conv_AppleSupport_1470800,5,multi_turn,False,False,high
conv_AppleSupport_1470803,3,multi_turn,False,False,high
conv_AppleSupport_1470805,2,customer_brand,False,False,high
